Code,SOC ,Aspect,Clay fraction,DEM,Year,"Slope length 
factor","Valley bottom
flatness index",Sand fraction,Silt fraction,Slope,"Soil parent
material","Terrain roughness
index","Topographic wetness
index",Curvature,Longitude,Latitude,NDVI,NPP,"Annual mean
temperature","Annual mean
precipitation","Annual
evapotranspiration","Surface solar
radiation","Nighttime landsurface
temperature","Daytime land surface
temperature",OC Emissions,NOx Emissions,NH3 Emissions,CO Emissions,BC Emissions,Population density,GDP,"Distance from the
railway","Distance from the
road","Nighttime light
index",CO2 Emissions,Land use,Total nitrogen,pH,"Cation exchange
capacity",Bulk density
S1335,3.9,246.5010071,36,229,2005,19,0.0743823,39,25,3.877769947,104,6.723090172,16,0.037037,108.2478,24.8715,0.936,840.5999756,19.45829964,1360.109985,946.7659912,120906000,26.52930069,26.52930069,211.0509949,202.0749969,716.4949951,4913.620117,59.3783989,19,33.67419815,7810.25,21000,557,30944.19922,1,1935,58,167,123
S1336,1.7339,218.4179993,29,92,2006,0,0.92848098,33,38,2.86345005,219,4.669050217,0,0.061728399,111.5284,29.2494,0.7771,455.6000061,18.01670074,1282.689941,1033.969971,142458000,23.14459991,23.14459991,2018.349976,12301,5600.759766,2018.349976,1435.540039,74,215.3320007,3000,6708.200195,118,48250.69922,1,2329,63,206,125
S1337,1.8629,0,29,100,2006,0,2.37345004,33,38,2.630660057,219,3.714839935,16,0.061728399,111.5278,29.2556,0.7771,474.8999939,18.00830078,1279.339966,1033.969971,143132992,22.63750076,22.63750076,2018.349976,12301,5600.759766,2018.349976,1435.540039,74,195.5780029,3000,6708.200195,118,48250.69922,1,2521,62,202,126
S1338,2.1048,292.0679932,29,103,2006,32,2.47590995,33,38,3.088259935,176,6.526869774,16,0.506173015,111.5379,29.2494,0.7945,500.6000061,18,1281.73999,1033.969971,142458000,23.14459991,23.14459991,2018.349976,12301,5600.759766,2018.349976,1435.540039,61,240.0180054,2000,7211.100098,123,30947.30078,1,2521,62,202,125
S1339,2.1935,121.6080017,29,103,2006,32,0.73806,33,38,2.362400055,219,3.286339998,16,0.098765403,111.5294,29.253,0.7771,455.6000061,17.99169922,1279.339966,1033.969971,143132992,23.14459991,23.14459991,2018.349976,12301,5600.759766,2018.349976,1435.540039,74,195.5780029,3000,6708.200195,118,48250.69922,1,2521,62,202,125
S1340,2.2903,246.8009949,29,106,2006,0,0.0508709,33,38,2.357330084,176,3.316620111,16,0.098765403,111.5243,29.2557,0.7771,479.3999939,18.00830078,1279.339966,1033.969971,143132992,22.63750076,22.63750076,2018.349976,12301,5600.759766,2018.349976,1435.540039,74,208.4850006,3000,6708.200195,240,48250.69922,1,2521,62,202,126
S1341,2.37,118.1419983,29,65,2006,39,3.15458989,33,38,7.50812006,176,8.843079567,16,0.074074097,111.52,29.13,0.7936,682.5,18.08329964,1309.339966,993.960022,142127008,23.24790001,23.24790001,817.4500122,2912.290039,2750.070068,817.4500122,511.9339905,148,183.5839996,6403.120117,3162.280029,210,3852300.0000000,1,2520,60,197,125
S1342,2.39,232.7649994,29,82,2006,12,3.81824994,33,38,2.42979002,223,3.974920034,1,0.185185,111.49,29.25,0.7878,539.5999756,18.06669998,1282.26001,1033.969971,142099008,23.17280006,23.17280006,2018.349976,12301,5600.759766,2018.349976,1435.540039,333,222.1840057,6000,4242.640137,540,48250.69922,1,2365,63,194,126
S1343,2.4677,172.4759979,41,96,2006,57,2.88074994,21,38,4.132070065,219,5.329160213,16,0.024691399,111.534,29.2569,0.7945,461.6000061,17.99169922,1279.569946,1033.969971,143132992,23.06469917,23.06469917,2018.349976,12301,5600.759766,2018.349976,1435.540039,41,195.5780029,2000,8062.259766,118,48250.69922,1,2521,62,202,126
S1344,3.6371,299.2909851,29,96,2006,57,2.93147993,33,38,3.63499999,219,4.171329975,16,0.086419798,111.5338,29.2547,0.7945,461.6000061,17.99169922,1279.569946,1033.969971,143132992,23.06469917,23.06469917,2018.349976,12301,5600.759766,2018.349976,1435.540039,61,195.5780029,2000,7211.100098,118,48250.69922,1,2521,62,202,126
S1345,3.3542,289.0109863,43,266,2006,72,0.00000248,24,33,18.78709984,176,23.82859993,16,0.271605015,108.3678,24.751,0.7466,651.9000244,20.32500076,1466.849976,960.9710083,127269000,25.54360008,25.54360008,262.6300049,430.2330017,885.6300049,262.6300049,82.39170074,1087,45.4917984,6082.759766,8944.269531,17,22469.5,1,2024,58,177,124
S1346,3.5417,353.6600037,43,215,2006,78,3.88825989,24,33,1.401980042,176,1.549190044,-2,0.271605015,108.3665,24.7534,0.7466,889.9000244,20.32500076,1466.849976,960.9710083,127269000,25.54360008,25.54360008,262.6300049,430.2330017,885.6300049,262.6300049,82.39170074,295,45.4917984,7071.069824,9848.860352,3,22469.5,1,1748,59,178,124
S1347,3.7083,181.7359924,29,228,2006,79,1.13884997,33,38,2.554559946,176,3.130500078,16,0.271605015,108.3544,24.7641,0.8143,915.0999756,20.17499924,1470.76001,960.9710083,127269000,24.40800095,24.40800095,262.6300049,430.2330017,885.6300049,262.6300049,82.39170074,18,41.41230011,8000,10198,5,22469.5,1,2128,58,184,122
S1348,3.93,173.6600037,43,258,2006,24,0.0146834,24,33,8.353839874,104,9.674710274,1,0.271605015,108.35,24.75,0.82,701.7999878,20.22500038,1467.290039,956.2589722,127152000,24.55949974,24.55949974,262.6300049,430.2330017,885.6300049,262.6300049,82.39170074,594,43.39400101,6000,8246.209961,42,22469.5,1,2026,58,176,123
S1349,5,29.81419945,43,232,2006,0,1.71828997,24,33,7.891900063,104,11.44550037,16,-0.024691399,108.36,24.7482,0.7466,944,20.27499962,1468.329956,957.7150269,127225000,24.60289955,24.60289955,262.6300049,430.2330017,885.6300049,262.6300049,82.39170074,49,41.42869949,6000,8544,15,22469.5,1,2046,58,181,124
S1350,7.13,173.6600037,43,258,2006,24,0.0146834,24,33,8.353839874,104,9.674710274,1,-0.074074097,108.35,24.75,0.82,701.7999878,20.22500038,1467.290039,956.2589722,127152000,24.55949974,24.55949974,262.6300049,430.2330017,885.6300049,262.6300049,82.39170074,594,43.39400101,6000,8246.209961,42,22469.5,1,2026,58,176,123
S1351,8.151,161.5650024,26,1328,2011,120,0.00000215,33,41,20.17880058,6,24.09149933,16,-0.0123457,110.54,31.45,0.9262,704.2999878,10.75,1201.319946,751.9990234,148072000,14.22789955,14.22789955,55.66379929,103.0410004,344.7730103,1695.469971,21.04850006,3,27.11949921,23323.80078,33136.10156,0,190.4980011,1,4171,59,193,115
S1352,8.168,26.04579926,26,1246,2011,148,0,33,41,21.80590057,6,31.60700035,16,-0.0123457,110.18,31.38,0.92,696.7000122,10.66670036,1340.97998,762.15802,145235008,14.70149994,14.70149994,60.16619873,64.12449646,230.3549957,1798.900024,21.30529976,7,26.1977005,25079.90039,19646.90039,1,1564.030029,1,4065,59,192,116
S1353,11.067,274.8529968,43,1995,2011,0,0,24,33,16.04089928,104,26.70949936,2,-0.0123457,110.27,31.55,0.9326,673.5,7.858329773,1336.219971,787.7579956,146876000,11.61470032,11.61470032,55.66379929,103.0410004,344.7730103,1695.469971,21.04850006,2,25.76880074,47000,41000,35,13605,1,4901,57,215,106
S1354,0.8486,153.4349976,7,250,2006,0,4.84871006,80,13,0.346258998,101,0.632456005,16,0,122.24,42.78,0.7423,286.7000122,7.474999905,366.4230042,467.6799927,151147008,14.76060009,14.76060009,103.0029984,158.253006,613.0419922,103.0029984,37.00540161,12,39.07600021,9219.540039,15556.2998,8,369.1130066,1,1615,76,224,140
S1355,1.046,205.973999,15,1200,2011,0,0.16557699,61,24,3.355089903,61,3.924279928,16,-0.086419798,113.65,39.7833,0.5379,238,7.083330154,440.2219849,362.7380066,159644000,19.12220001,19.12220001,736.8829956,2943.949951,1973.619995,37140.10156,406.5079956,328,146.8170013,26000,3000,196,5136.439941,1,1230,81,206,130
S1356,1.5723,309.6440125,15,1316,2011,38,0.886522,61,24,3.514879942,61,3.974920034,16,-0.074074097,113.55,40.15,0.4267,222.6000061,6.083330154,360.6080017,292.9899902,157700992,17.0279007,17.0279007,212.3560028,917.5910034,860.9760132,9853.080078,111.9960022,36,137.0870056,3000,2000,558,11736.59961,1,1433,81,219,130
S1357,1.6092,356.1860046,15,1289,2011,125,0.39570299,61,24,4.645709991,61,6.228960037,0,-0.074074097,113.6167,40.1167,0.4988,221.3000031,6.175000191,361.6619873,274.7409973,157803008,18.90570068,18.90570068,212.3560028,917.5910034,860.9760132,9853.080078,111.9960022,8,110.6760025,2000,1000,0,8868.469727,1,1108,81,221,130
S1358,1.9425,147.9949951,15,1120,2011,155,2.67126989,61,24,1.460569978,61,1.183220029,16,-0.074074097,113.6,39.7333,0.5205,241.8999939,7.341670036,431.2640076,418.4779968,157591008,18.99309921,18.99309921,736.8829956,2943.949951,1973.619995,37140.10156,406.5079956,105,195.1660004,31780.5,0,668,16769.09961,1,1129,82,216,130
S1359,1.7599,163.3009949,18,423,2011-2012,91,2.97412992,51,31,1.616289973,60,2.190890074,16,-0.074074097,120.75,42.5333,0.71985,315.1999969,6.975000143,445.0005035,450.2624969,140895504,15.91375017,15.91375017,161.2730026,78421.3204,665.6054993,6446.25,80.93839645,31,142.6309967,16031.2002,11661.90039,39.5,2830.579956,1,2256,78,212,141
S1360,1.7822,19.23069954,21,399,2011-2012,0,1.09378004,47,32,3.521660089,30,4.024919987,4,0.037037,120.7667,42.3667,0.72095,266.1999969,7.283329964,453.4189911,473.9875031,142527000,16.56769991,16.56769991,161.2730026,78118.91284,665.6054993,6446.25,80.93839645,18,128.5109978,33241.5,29698.5,1,5109.530029,1,2098,78,198,140
S1361,1.396,186.0090027,15,1159,2011-2012,25,0.61210299,61,24,2.955849886,61,3.660599947,16,0.037037,113.6167,40.1,0.533,248,6.349999905,395.2465057,336.826004,156538000,19.23400021,19.23400021,215.9370041,77890.70578,855.20401,11126.29004,114.6835022,10,142.2680054,3605.550049,2000,7.5,8813.310059,1,1034,81,220,130
S1362,1.448,36.86989975,20,404,2011-2012,97,4.56729984,52,28,0.77421999,32,1.183220029,16,0.111111,120.76,42.4333,0.64655,291.3999939,7.212499857,448.5624847,473.9875031,141470992,16.94000006,16.94000006,161.2730026,76213.22265,665.6054993,6446.25,80.93839645,8,162.8135071,28000,22022.69922,0.5,2830.579956,1,2039,78,213,138
S1363,2.0569,147.9949951,15,1120,2011-2012,155,2.67126989,61,24,1.460569978,61,1.183220029,16,0.024691399,113.6,39.7333,0.5046,263.0500031,7.045835018,446.9179993,440.6685028,154240504,18.44009972,18.44009972,718.3454895,75946.84739,1870.015015,37353.95117,397.5814972,104,200.6449966,31780.5,0,676.5,17412.59961,1,1129,82,216,130
S1364,1.1343,275.7109985,21,683,2011-2012,0,0.489923,50,29,1.555879951,29,11.74730015,-1,-0.283951014,116.8,41.21,0.81965,421.3000031,7.516664982,458.2590027,518.5059967,159353000,15.97820044,15.97820044,59.50964928,68926.68476,322.3975067,2152.690063,30.78320026,14,72.26684952,2236.070068,14317.7998,0,1981.610046,1,2051,74,150,126
S1365,1.8582,178.7640076,22,941,2011-2012,0,0.0541664,49,29,10.64080048,13,16.18639946,16,-0.074074097,116.8667,41.2833,0.8566,486.9499969,6.375,474.7714996,502.6715088,159416496,14.90955019,14.90955019,59.50964928,70996.62729,322.3975067,2152.690063,30.78320026,4,66.99214935,8944.269531,8944.269531,36.5,2743.165039,1,2832,70,150,122
S1366,2.4403,96.66670227,22,679,2011-2012,39,0.00616285,47,31,5.980629921,29,9.93982029,1,0.333332986,116.75,41.1667,0.6462,418.1999969,7.416665077,450.7400055,518.5059967,159214992,15.53939962,15.53939962,59.50964928,70986.93929,322.3975067,2152.690063,30.78320026,3,92.27924728,0,18973.69922,0.5,3658.325073,1,2027,75,150,126
S1367,1.2698,343.7399902,18,1056,2011-2012,48,1.79121995,51,31,3.865459919,55,4.33589983,1,-0.259258986,113.61,40.03,0.2483,179.0999985,6.858335018,389.5895081,354.875,157237496,18.96924973,18.96924973,202.2054977,71997.82676,604.3654785,14929.1001,106.6695023,800,169.7154999,1414.209961,1000,2284.5,89582.10156,1,1284,82,191,137
S1368,2.5197,25.9843998,36,500,2010,0,0.0224234,39,25,19.68670082,219,22.81669998,1,0,109.89,26.89,0.8515,678,16.14999962,1310.939941,759.7509766,126380000,20.34679985,20.34679985,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,29,127.6709976,14035.7002,12000,3,5105.799805,1,3896,54,197,112
S1369,2.9134,345.3659973,36,413,2010,0,0.00000061,39,25,26.69309998,219,34.26079941,-2,-0.148148,109.92,26.96,0.8687,699.2000122,16.50830078,1322.599976,775.257019,126737000,20.98760033,20.98760033,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,34,127.6969986,15000,15132.7002,0,5105.799805,1,3897,55,204,114
S1370,3.2284,2.726310015,36,506,2010,0,0.0579164,39,25,11.24790001,219,13.37909985,2,0.246913999,109.82,26.79,0.8539,716.7999878,16.19169998,1291.609985,812.4920044,126616000,21.25320053,21.25320053,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,29,127.6070023,10440.2998,8000,179,50306.80078,1,3589,54,179,112
S1371,4.9606,151.2940063,36,319,2010,0,0.00186804,39,25,7.374209881,219,16.02499962,16,0,109.95,26.87,0.8112,668.2999878,16.86669922,1278.5,805.1010132,127172000,22.28389931,22.28389931,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,44,157.6490021,20000,18000,1,5105.799805,1,3850,58,191,119
S1372,0.326,120.2559967,36,489,2010,0,0.117467,39,25,4.294529915,219,5.585700035,16,0.024691399,109.85,26.83,0.7983,680.7999878,16.39170074,1303.949951,812.4920044,126066000,20.75060081,20.75060081,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,86,132.0980072,12000,10049.90039,0,8678.879883,1,3545,54,186,117
S1373,2.91,29.18079948,36,396,2010,9,0.0001133,39,25,13.40680027,219,14.75800037,2,0,109.95,26.81,0.7907,673.7999878,16.70829964,1291.079956,777.6140137,126809000,22.12269974,22.12269974,111.6989975,296.6990051,434.6759949,4235,45.63899994,39,127.9649963,21000,19000,12,8678.879883,1,3612,57,199,113
S1374,5.02,25.9843998,36,500,2010,0,0.0224234,39,25,19.68670082,219,22.81669998,1,0.086419798,109.89,26.89,0.8515,678,16.14999962,1310.939941,759.7509766,126380000,20.34679985,20.34679985,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,29,127.6709976,14035.7002,12000,3,5105.799805,1,3896,54,197,112
S1375,1.471,167.0050049,22,36,2004,0,4.62977982,47,31,1.032889962,142,1.095450044,-2,-0.049382702,116.2519,39.5306,0.6678,300,13.24170017,569.2529907,613.75,154878000,21.27389908,21.27389908,2486.399902,13149,3547.100098,217185,1666.890015,96,1116.170044,7000,2236.070068,1090,97664.39844,1,1435,77,236,137
S1376,1.528,167.0050049,22,36,2005,0,4.62977982,47,31,1.032889962,142,1.095450044,-2,0,116.2519,39.5306,0.6198,264.2000122,12.69999981,451.5740051,463.7059937,158458000,20.9654007,20.9654007,2313.639893,12288.2002,3276.449951,206129,1547.180054,96,1279.079956,7000,2236.070068,1069,120501,1,1435,77,236,137
S1377,1.668,167.0050049,22,36,2006,0,4.62977982,47,31,1.032889962,142,1.095450044,-2,-0.074074097,116.2519,39.5306,0.6513,253.3999939,13.2833004,416.1560059,499.4559937,153519008,21.06900024,21.06900024,2487.01001,13608.7998,3091.219971,2487.01001,1662.719971,78,2488.419922,7000,2236.070068,1294,132871,1,1435,77,236,137
S1378,2.151,11.30990028,11,236,2012,0,6.80928993,53,36,0.78955102,147,0.447214007,1,0.049382702,121.38,43.42,0.7147,303.7999878,6.650000095,524.7589722,429.7070007,135060992,14.69649982,14.69649982,174.6999969,391.8450012,785.5479736,7181.609863,90.61199951,14,168.8249969,11313.7002,17691.80078,0,2374.070068,1,2975,79,216,136
S1379,3.5894,343.3389893,14,977,2012,2,0.0452393,54,32,10.9375,92,13.74769974,16,0,109.3768,35.9784,0.4759,479.3999939,10.50829983,475.7650146,678.2680054,164088000,16.77540016,16.77540016,87.43789673,151.4909973,183.3899994,2606.830078,37.04999924,88,80.19830322,0,6000,948,52228.39844,1,2113,82,183,129
S1380,3.871,278.881012,14,1100,2012,51,0.00000103,54,32,9.930230141,96,12.78279972,1,0,109.3826,35.9808,0.8408,438.3999939,10.29170036,500.7059937,678.2680054,164088000,16.49130058,16.49130058,87.43789673,151.4909973,183.3899994,2606.830078,37.04999924,18,77.61849976,0,5830.950195,691,52228.39844,1,2113,82,183,127
S1381,3.871,278.881012,14,1100,2012,51,0.00000103,54,32,9.930230141,96,12.78279972,1,-0.074074097,109.3823,35.9809,0.8408,438.3999939,10.29170036,500.7059937,678.2680054,164088000,16.49130058,16.49130058,87.43789673,151.4909973,183.3899994,2606.830078,37.04999924,18,77.61849976,0,5830.950195,691,52228.39844,1,2113,82,183,127
S1382,4.2229,14.91030025,14,1053,2012,0,0.00058264,54,32,13.29710007,92,17.88299942,0,0.049382702,109.3859,35.9844,0.8408,455.1000061,10.4083004,500.7059937,678.2680054,164088000,16.49130058,16.49130058,87.43789673,151.4909973,183.3899994,2606.830078,37.04999924,917,77.61849976,0,5656.850098,993,52228.39844,1,1920,81,181,127
S1383,4.3636,83.65979767,14,1107,2012,138,0.0807183,54,32,10.40120029,92,14.71049976,-1,-0.0123457,109.3892,35.9812,0.8408,458,10.24170017,500.7059937,678.2680054,164088000,16.12579918,16.12579918,87.43789673,151.4909973,183.3899994,2606.830078,37.04999924,18,77.61849976,0,5830.950195,691,52228.39844,1,2113,82,183,127
S1384,2.7771,197.9160004,22,1330,2012,0,0.00000972,49,29,10.69659996,13,18.36300087,-1,-0.197531,107.2035,32.7677,0.9284,546.0999756,10.99170017,1108.439941,720.9539795,121706000,12.24330044,12.24330044,419.0419922,616.8270264,1285.27002,12042.7998,173.4570007,1,338.8420105,36796.69922,23086.80078,2,1162.689941,1,4166,60,227,120
S1385,3.2571,308.2600098,48,1208,2012,159,0.00006024,22,30,11.95219994,107,14.9598999,16,0.308642,107.1184,32.7851,0.9046,510.2000122,12.05000019,1132.27002,727.5629883,120016000,13.96360016,13.96360016,419.0419922,616.8270264,1285.27002,12042.7998,173.4570007,8,395.2260132,36878.19922,16278.7998,1,1162.689941,1,3298,61,206,118
S1386,3.5784,295.6879883,16,1309,2012,136,0.0000016,56,28,13.32929993,92,14.54650021,16,0.123457,106.5215,33.9002,0.8962,771.0999756,11.30000019,783.9130249,780.3980103,137027008,13.29640007,13.29640007,201.0659943,2152.469971,457.5339966,14343.09961,159.2769928,5,370.2000122,1000,2828.429932,916,32776.60156,1,2950,70,202,127
S1387,3.5784,42.06430054,16,1161,2012,0,0.00000011,56,28,20.4633007,92,22.16749954,16,0,106.5267,33.9023,0.8962,579.15802,11.30000019,783.9130249,780.3980103,137052992,15.99440002,15.99440002,201.0659943,2152.469971,457.5339966,14343.09961,159.2769928,5,320.9639893,1000,2828.429932,906,32776.60156,1,2950,70,202,127
S1388,3.7018,244.5269928,16,1283,2012,151,0.00000003,56,28,19.22719955,97,21.11400032,-1,0.123457,106.5151,33.8959,0.903,783.7000122,10.32499981,791.625,780.3980103,137027008,13.29640007,13.29640007,201.0659943,2152.469971,457.5339966,14343.09961,159.2769928,3,317.2399902,1414.209961,2828.429932,660,32776.60156,1,2982,69,189,124
S1389,3.7429,290.6589966,14,1334,2012,150,0.00015579,54,32,23.77289963,92,25.88050079,16,0.123457,106.5217,33.8959,0.8982,763,10.72500038,797.6290283,780.3980103,137027008,13.29640007,13.29640007,201.0659943,2152.469971,457.5339966,14343.09961,159.2769928,21,370.2000122,2000,3605.550049,660,32776.60156,1,3295,68,197,127
S1390,4.2365,352.6260071,16,1112,2012,0,0.00143562,56,28,13.04230022,97,20.10470009,16,0.111111,106.5167,33.9038,0.8892,786.2999878,11.02499962,765.9609985,780.3980103,137052992,15.6637001,15.6637001,201.0659943,2152.469971,457.5339966,14343.09961,159.2769928,6,350.5350037,1000,2236.070068,916,32776.60156,1,2606,70,199,127
S1391,3.0171,308.6359863,26,1761,2012,183,0.00000001,33,41,26.56349945,6,37.28269958,16,0.135802001,107.2402,32.6868,0.9375,635.7000122,8.741669655,1223.959961,663.0280151,120643000,12.04920006,12.04920006,419.0419922,616.8270264,1285.27002,12042.7998,173.4570007,3,343.9909973,41182.5,24698.19922,3,3021.25,1,4417,57,220,119
S1392,3.36,131.6089935,12,1613,2012,0,0.00000032,62,26,27.33449936,121,32.67409897,-2,0.395062,107.0963,32.7548,0.9327,530.5999756,9.774999619,1200.300049,727.5629883,119518000,12.91359997,12.91359997,419.0419922,616.8270264,1285.27002,12042.7998,173.4570007,17,349.9049988,39824.60156,14000,1,10781.09961,1,4450,58,225,114
S1393,3.84,302.5799866,26,1650,2012,0,0.00001687,33,41,18.19869995,6,19.89970016,0,-0.777778029,107.1839,32.7,0.9368,602.7000122,9.399999619,1230.699951,663.0280151,120057000,12.92500019,12.92500019,419.0419922,616.8270264,1285.27002,12042.7998,173.4570007,0,342.006012,43829.19922,20124.59961,4,3021.25,1,4279,59,227,121
S1394,4.2825,103.3389969,37,71,2010,48,0.00001302,24,39,7.672440052,181,11.90799999,16,0,121.15,31.08,0.7661,524.5,16.26670074,1210.170044,906.460022,146812992,21.5760994,21.5760994,537.776001,10992.7002,2054.449951,79150.89844,545.3150024,344,12202.5,5656.850098,2828.429932,4172,471311,1,2160,67,180,124
S1396,1.29,265.7860107,14,1236,2011,0,0.00020717,54,32,14.43739986,92,17.74819946,-2,-0.0123457,109.2594,36.7394,0.6642,358.6000061,9.800000191,620.1500244,511.8880005,159768000,18.3682003,18.3682003,460.4450073,2407.97998,968.9849854,23527.09961,273.3129883,15,159.9060059,24041.59961,3000,14,3197.570068,1,1592,82,200,121
S1397,8.6209,116.5650024,20,56,2008,0,9.61227036,44,36,0.692492008,25,0.894427001,16,-0.024691399,133.5167,47.5833,0.7117,371.7999878,3.408329964,521.9680176,598.2390137,130719000,8.46889019,8.46889019,12.67099953,42.39770126,80.76390076,411.3299866,4.863440037,55,135.1340027,1000,3162.280029,963,750.6619873,1,5853,63,242,112
S1398,3.2999,123.9589996,29,526,2007,0,0.892299,33,38,4.564400196,176,5.039840221,-2,0,103.49,30.19,0.7533,475.2999878,17.19169998,962.2709961,864.3720093,127163000,24.19790077,24.19790077,798.7080078,2105.23999,5261.100098,33569.80078,318.1789856,222,626.507019,0,1000,1574,11574,1,2889,65,313,124
